attempt_id,user_id,exercise_id,timestamp,attempt_number,difficulty,connectivity_quality,device_type,hearts_before,is_correct,time_spent_seconds,hour_of_day,day_of_week,time_spent_outlier_flag,log1p_time_spent_seconds
23221,546,30,2026-02-11 00:09:57,3,4,0.655,mobile,5,True,23.1,0,2,False,3.1822118404966093
55478,778,55,2026-01-20 08:39:43,3,2,0.682,mobile,3,False,11.8,8,1,False,2.5494451709255714
23779,560,17,2026-03-22 11:26:43,2,1,0.703,mobile,4,True,40.4,11,6,False,3.7232808808312687
48620,635,86,2026-04-29 22:11:18,1,4,0.948,tablet,3,False,16.1,22,2,False,2.8390784635086144
41782,105,15,2026-01-01 23:55:22,1,4,0.969,desktop,4,True,21.3,23,3,False,3.104586678466073
58072,130,62,2026-02-26 11:51:27,1,1,0.745,mobile,1,True,24.2,11,3,False,3.2268439945173775
12697,639,23,2026-04-26 05:14:29,1,5,1.0,desktop,3,False,7.9,5,6,False,2.186051276738094
7134,264,100,2026-04-15 03:15:55,3,2,0.559,mobile,1,True,30.2,3,2,False,3.4404180948154366
21422,658,69,2026-04-06 10:18:43,2,1,0.685,mobile,2,False,14.3,10,0,False,2.72785282839839
30880,37,76,2026-02-20 17:57:48,1,4,0.92,mobile,1,True,45.8,17,4,False,3.845883202923601
33451,65,79,2026-03-06 16:20:52,2,5,0.742,tablet,1,True,54.9,16,4,False,4.023564380161053
11045,447,4,2026-01-25 01:37:29,1,5,0.961,desktop,5,True,25.2,1,6,False,3.265759410767051
20682,121,7,2026-04-29 17:59:50,1,4,0.87,mobile,4,True,23.4,17,2,False,3.1945831322991562
30180,746,41,2026-01-27 11:04:52,1,4,0.991,mobile,5,True,31.2,11,1,False,3.4719664525503626
52014,414,81,2026-03-19 03:07:00,4,3,0.589,mobile,1,False,46.4,3,3,False,3.858622228701031
47143,430,80,2026-03-05 17:39:29,1,4,0.848,desktop,1,True,76.6,17,3,False,4.351567427189173
50707,152,67,2026-01-22 07:55:00,1,4,0.731,mobile,3,False,35.8,7,3,False,3.6054978451748854
5700,177,11,2026-01-21 16:54:10,1,1,0.754,mobile,2,True,20.9,16,2,False,3.086486636822455
33211,332,97,2026-04-05 21:39:52,2,4,0.688,mobile,2,True,29.1,21,6,False,3.40452517175483
44688,306,15,2026-02-15 17:50:09,1,4,0.997,mobile,4,True,17.8,17,6,False,2.9338568698359038
8197,788,94,2026-04-03 12:09:14,2,3,0.842,mobile,3,True,28.7,12,4,False,3.391147045808654
32466,131,28,2026-01-26 02:33:53,1,5,0.306,desktop,3,True,101.1,2,0,False,4.625952725170619
34521,151,36,2026-04-23 09:50:05,1,1,0.769,desktop,5,True,17.9,9,3,False,2.9391619220655967
53220,73,119,2026-03-05 03:35:58,1,1,0.735,mobile,3,True,23.6,3,3,False,3.202746442938317
28561,151,118,2026-03-18 00:02:26,1,3,0.793,desktop,3,True,32.4,0,2,False,3.5085558999826545
54477,637,48,2026-04-17 13:31:40,3,3,0.687,mobile,5,True,37.5,13,4,False,3.6506582412937387
29448,281,44,2026-04-25 17:23:54,2,3,1.0,mobile,4,True,23.3,17,5,False,3.190476350346503
4593,33,41,2026-04-22 10:48:52,1,4,0.645,tablet,1,True,55.9,10,2,False,4.041295341132285
55087,429,65,2026-02-19 08:24:47,2,2,0.763,mobile,3,False,28.6,8,3,False,3.3877743613300146
18421,22,4,2026-04-11 18:53:54,1,5,0.876,mobile,2,True,33.5,18,5,False,3.5409593240373143
4741,551,10,2026-03-06 02:29:45,1,1,0.942,desktop,4,True,31.2,2,4,False,3.4719664525503626
31688,300,4,2026-02-04 21:18:05,4,5,0.778,mobile,5,False,26.3,21,2,False,3.3068867021909143
54099,732,30,2026-03-24 16:17:11,1,4,0.764,mobile,5,False,18.0,16,1,False,2.9444389791664403
3855,257,41,2026-03-31 16:10:05,3,4,0.803,mobile,2,True,27.4,16,1,False,3.3463891451671604
4632,313,60,2026-03-20 15:40:14,6,2,0.674,tablet,4,True,10.5,15,4,False,2.4423470353692043
59218,786,56,2026-01-31 13:37:25,1,3,0.993,mobile,3,True,14.7,13,5,False,2.7536607123542622
48502,108,112,2026-03-10 06:24:17,2,5,0.932,mobile,4,True,30.7,6,1,False,3.456316680883235
19808,424,120,2026-03-21 19:27:55,2,1,0.662,mobile,2,False,20.9,19,5,False,3.086486636822455
35488,429,117,2026-01-22 16:28:18,2,4,0.875,mobile,1,False,19.1,16,3,False,3.0007198150650303
58026,315,87,2026-03-23 17:36:37,1,1,0.582,tablet,4,False,21.3,17,0,False,3.104586678466073
57741,430,85,2026-04-18 10:55:01,2,4,0.813,desktop,3,True,14.5,10,5,False,2.740840023925201
45470,288,9,2026-03-25 03:28:28,2,5,0.845,tablet,1,True,43.5,3,2,False,3.7954891891721947
38274,195,74,2026-01-02 03:42:24,2,4,0.893,mobile,5,False,26.6,3,4,False,3.3178157727231046
7922,680,24,2026-04-12 10:29:55,1,4,0.41,mobile,5,False,61.2,10,6,False,4.130354999745133
45663,497,20,2026-01-26 07:37:13,2,4,0.864,tablet,1,False,44.7,7,0,False,3.822098297900159
22774,577,83,2026-01-10 18:21:44,1,4,0.785,mobile,5,False,31.7,18,5,False,3.487375077903208
26163,113,76,2026-02-05 11:49:21,3,4,0.776,desktop,5,True,18.7,11,3,False,2.9806186357439426
43289,738,96,2026-02-06 17:25:08,2,3,0.748,mobile,1,True,29.6,17,4,False,3.4210000089583352
58378,362,91,2026-04-23 02:02:32,2,3,0.658,mobile,5,True,46.0,2,3,False,3.8501476017100584
23573,269,90,2026-02-13 12:10:03,1,3,0.811,tablet,5,True,41.0,12,4,False,3.7376696182833684
48312,266,73,2026-04-27 14:23:07,1,5,0.843,desktop,3,True,14.6,14,0,False,2.747270914255491
38383,120,119,2026-02-07 00:46:12,1,1,0.552,mobile,2,True,28.7,0,5,False,3.391147045808654
51715,100,38,2026-01-29 02:42:54,1,3,0.827,mobile,3,True,28.3,2,3,False,3.3775875160230218
58016,656,7,2026-02-15 17:29:13,2,4,0.762,desktop,1,True,21.9,17,6,False,3.131136910560194
9479,737,78,2026-04-07 23:48:21,1,1,1.0,mobile,3,True,12.8,23,1,False,2.624668592163159
28687,447,9,2026-04-18 16:24:08,4,5,0.975,desktop,1,True,19.4,16,5,False,3.0155349008501706
31759,532,39,2026-04-02 06:34:44,1,1,0.722,mobile,2,True,35.2,6,3,False,3.5890591188317256
54792,463,63,2026-03-10 10:53:29,1,3,0.555,mobile,4,True,41.2,10,1,False,3.742420221041966
51346,500,94,2026-02-15 14:51:15,4,3,0.641,mobile,2,False,17.4,14,6,False,2.91235066461494
48196,353,3,2026-04-15 07:16:38,3,1,0.927,desktop,2,True,17.5,7,2,False,2.917770732084279
1935,647,52,2026-02-20 06:08:08,1,2,0.878,mobile,1,False,14.4,6,4,False,2.7343675094195836
29589,673,21,2026-04-11 16:31:01,2,2,0.714,mobile,5,False,23.6,16,5,False,3.202746442938317
38107,65,40,2026-03-25 04:23:41,1,5,0.741,tablet,1,True,28.5,4,2,False,3.3843902633457743
36740,434,52,2026-02-16 08:05:58,1,2,0.807,mobile,1,True,19.4,8,0,False,3.0155349008501706
19952,424,43,2026-04-07 22:06:26,1,3,0.711,mobile,5,True,43.2,22,1,False,3.7887247890836524
3046,143,50,2026-03-18 03:44:14,1,3,0.695,mobile,4,True,53.6,3,2,False,4.000033882750859
52525,577,64,2026-01-31 09:10:02,1,3,0.811,mobile,3,True,26.7,9,5,False,3.3214324131932926
53035,766,83,2026-01-21 09:37:08,1,4,0.613,mobile,4,True,91.0,9,2,False,4.5217885770490405
26511,272,38,2026-03-15 08:10:05,2,3,0.61,mobile,4,True,68.5,8,6,False,4.241326752570746
7740,533,25,2026-04-29 17:29:43,1,5,0.753,mobile,1,True,33.7,17,2,False,3.5467396869528134
33184,445,43,2026-03-13 18:35:59,1,3,0.659,mobile,2,True,38.7,18,4,False,3.681351187693145
42911,432,78,2026-03-29 18:16:33,1,1,0.738,desktop,5,True,22.0,18,6,False,3.1354942159291497
58926,536,10,2026-03-16 21:21:11,1,1,0.676,desktop,3,True,23.4,21,0,False,3.1945831322991562
38781,594,63,2026-02-19 04:54:42,3,3,0.95,mobile,3,True,11.9,4,3,False,2.5572273113676265
2154,493,101,2026-04-09 16:53:53,2,1,0.963,desktop,4,True,18.7,16,3,False,2.9806186357439426
31196,183,110,2026-02-09 03:54:14,1,3,1.0,mobile,3,True,18.7,3,0,False,2.9806186357439426
52042,698,51,2026-03-11 03:18:40,1,5,0.544,mobile,4,True,38.6,3,2,False,3.6788291182604347
18985,534,39,2026-01-22 04:58:44,2,1,0.996,mobile,1,True,30.3,4,3,False,3.4436180975461075
59652,9,34,2026-03-04 14:44:57,2,4,0.797,tablet,1,False,12.2,14,2,False,2.580216829592325
49906,223,113,2026-04-28 11:00:07,1,2,0.67,mobile,3,True,19.2,11,1,False,3.005682604407159
45025,535,69,2026-03-18 22:50:14,1,1,0.794,mobile,3,True,10.5,22,2,False,2.4423470353692043
56573,97,116,2026-03-12 05:50:26,1,4,0.922,mobile,2,False,10.7,5,3,False,2.4595888418037104
24970,274,46,2026-03-09 05:50:00,1,4,0.739,mobile,4,False,61.0,5,0,False,4.127134385045092
18413,54,46,2026-04-07 13:48:58,1,4,0.833,mobile,5,True,38.8,13,1,False,3.6838669122903918
10754,73,47,2026-04-03 17:34:42,2,3,0.914,mobile,2,True,547.2723668771636,17,4,True,6.3067721833234
3846,261,112,2026-03-20 08:34:34,2,5,0.885,desktop,4,True,15.1,8,4,False,2.7788192719904172
35387,439,7,2026-04-25 04:37:43,4,4,0.827,desktop,2,False,23.0,4,5,False,3.1780538303479458
32694,477,68,2026-03-15 19:57:46,1,3,0.913,mobile,4,False,32.5,19,6,False,3.5115454388310208
1514,455,48,2026-03-16 16:42:56,1,3,0.76,mobile,5,False,27.8,16,0,False,3.3603753871419
9444,525,4,2026-02-16 02:19:33,1,5,0.474,mobile,4,True,77.1,2,0,False,4.35799005684564
27929,741,88,2026-02-27 08:16:39,3,2,0.995,mobile,1,True,12.7,8,4,False,2.617395832834079
37164,457,38,2026-03-19 21:56:19,3,3,0.767,mobile,5,True,17.8,21,3,False,2.9338568698359038
50112,501,49,2026-02-21 08:20:38,2,2,0.752,mobile,4,True,34.3,8,5,False,3.563882963939251
25349,405,24,2026-02-13 18:47:27,3,4,0.783,mobile,1,True,37.1,18,4,False,3.6402142821326553
11335,261,90,2026-03-11 03:47:30,1,3,0.984,desktop,5,True,34.0,3,2,False,3.5553480614894135
48533,768,36,2026-01-17 01:49:33,1,1,0.885,mobile,1,True,20.4,1,5,False,3.0633909220278057
20759,780,70,2026-02-03 11:39:24,1,1,0.911,mobile,5,True,11.1,11,1,False,2.4932054526026954
34879,12,110,2026-02-10 12:39:50,1,3,0.73,desktop,5,True,13.7,12,1,False,2.6878474937846906
27557,457,97,2026-01-10 21:36:12,1,4,0.868,mobile,3,False,29.3,21,5,False,3.4111477125153233
35810,720,93,2026-04-30 20:08:09,1,4,0.722,mobile,5,False,24.5,20,3,False,3.2386784521643803
52627,530,6,2026-01-10 03:49:06,1,2,0.858,mobile,1,True,13.1,3,5,False,2.6461747973841225
18302,325,74,2026-01-11 04:59:36,1,4,0.905,tablet,5,True,16.4,4,6,False,2.856470206220483
6562,576,67,2026-04-18 03:54:12,1,4,0.882,mobile,1,True,19.2,3,5,False,3.005682604407159
26016,10,107,2026-02-27 17:46:32,1,4,0.815,desktop,3,False,28.7,17,4,False,3.391147045808654
946,682,16,2026-01-06 22:28:11,1,1,0.838,mobile,2,False,19.0,22,1,False,2.995732273553991
27966,331,16,2026-02-03 17:40:50,1,1,0.829,desktop,4,False,25.3,17,1,False,3.269568939183719
39012,727,73,2026-02-25 00:04:33,1,5,0.869,mobile,5,True,26.0,0,2,False,3.295836866004329
29140,577,75,2026-02-02 21:02:38,1,5,0.799,mobile,5,False,42.4,21,0,False,3.770459441106359
50706,541,51,2026-02-05 05:39:56,5,5,0.704,mobile,4,True,47.9,5,3,False,3.8897773964808264
9462,521,4,2026-03-30 07:21:23,1,5,0.967,desktop,2,False,45.9,7,0,False,3.8480176754522337
13010,7,40,2026-04-25 07:14:30,3,5,0.922,mobile,3,True,22.9,7,5,False,3.173878458937465
29903,716,107,2026-01-17 10:34:46,2,4,0.687,mobile,5,True,22.2,10,5,False,3.1441522786722644
44512,436,8,2026-04-07 23:30:46,2,5,0.758,desktop,3,True,24.1,23,1,False,3.2228678461377385
17493,131,7,2026-04-26 11:54:05,1,4,0.386,desktop,1,True,24.6,11,6,False,3.242592351485517
53467,187,47,2026-04-15 22:18:18,3,3,0.862,mobile,4,False,26.4,22,2,False,3.3105430133940246
46990,6,68,2026-04-17 05:26:40,3,3,0.378,mobile,4,False,30.5,5,4,False,3.449987545831587
33292,521,3,2026-01-02 15:12:21,3,1,1.0,desktop,4,False,21.5,15,4,False,3.1135153092103742
33022,300,52,2026-01-12 21:55:15,2,2,0.785,mobile,2,True,17.0,21,0,False,2.8903717578961645
30891,219,100,2026-04-14 13:19:25,2,2,0.985,desktop,4,True,12.9,13,1,False,2.631888840136646
19340,707,35,2026-03-31 09:24:28,1,4,0.723,desktop,3,False,26.8,9,1,False,3.3250360206965914
18031,486,82,2026-04-03 17:50:45,2,4,0.885,mobile,4,True,49.7,17,4,False,3.9259259105971376
29558,161,54,2026-04-18 14:35:52,1,2,0.869,desktop,1,True,22.3,14,5,False,3.1484533605716547
7796,493,66,2026-01-29 14:01:01,1,3,0.955,desktop,2,True,38.5,14,3,False,3.676300671907076
46798,422,89,2026-03-27 22:16:55,1,3,0.876,mobile,4,False,48.1,22,4,False,3.893859034800475
12237,741,81,2026-01-28 08:33:49,2,3,0.984,mobile,4,True,57.8,8,2,False,4.074141854904581
22826,524,93,2026-01-04 12:00:41,6,4,0.837,mobile,5,True,18.7,12,6,False,2.9806186357439426
39227,708,107,2026-02-05 13:24:44,3,4,0.756,mobile,1,False,31.4,13,3,False,3.4781584227982836
14071,668,111,2026-03-24 21:42:13,1,3,0.847,desktop,5,True,33.8,21,1,False,3.5496173867804286
31646,9,81,2026-04-03 16:07:24,2,3,0.997,tablet,5,False,20.1,16,4,False,3.0492730404820207
23734,523,75,2026-02-02 21:21:26,1,5,0.84,mobile,2,False,47.0,21,0,False,3.871201010907891
51128,234,92,2026-02-20 22:56:54,3,3,0.662,mobile,2,False,32.2,22,4,False,3.502549875922443
18544,58,108,2026-04-01 22:18:36,2,3,0.922,tablet,4,True,19.4,22,2,False,3.0155349008501706
56112,173,22,2026-01-28 08:19:31,1,1,0.908,mobile,1,True,37.9,8,2,False,3.6609942506244004
9027,570,96,2026-01-05 06:01:58,1,3,0.711,desktop,4,True,32.8,6,0,False,3.520460802488973
28461,695,109,2026-04-15 11:23:13,2,2,0.561,mobile,2,True,19.3,11,2,False,3.0106208860477417
16072,86,29,2026-02-01 05:06:43,2,4,0.51,mobile,4,True,17.8,5,6,False,2.9338568698359038
28408,162,32,2026-04-17 11:16:16,1,4,0.904,mobile,5,False,43.2,11,4,False,3.7887247890836524
29160,592,29,2026-03-30 12:46:12,1,4,0.789,mobile,2,False,21.8,12,0,False,3.126760535960395
58303,697,17,2026-03-30 11:47:36,1,1,0.723,tablet,5,False,23.3,11,0,False,3.190476350346503
4057,598,99,2026-01-01 02:29:59,3,1,0.921,tablet,1,True,13.5,2,3,False,2.6741486494265287
2883,74,68,2026-03-11 23:03:45,1,3,0.836,mobile,5,False,32.6,23,2,False,3.5145260669691587
59010,499,47,2026-04-14 02:03:03,1,3,0.736,mobile,1,True,28.8,2,1,False,3.3945083935113587
10160,316,67,2026-03-27 23:35:17,1,4,0.665,mobile,4,True,38.1,23,4,False,3.66612246699132
39533,210,52,2026-02-07 20:56:40,1,2,0.746,mobile,5,True,26.4,20,5,False,3.3105430133940246
23890,107,4,2026-02-27 11:23:30,1,5,0.887,mobile,5,False,34.1,11,4,False,3.55820113047182
10717,675,79,2026-04-15 16:01:00,1,5,0.895,tablet,3,True,42.5,16,2,False,3.7727609380946383
51183,674,58,2026-01-25 20:34:08,1,2,0.596,mobile,2,True,39.4,20,6,False,3.6988297849671046
28545,637,84,2026-04-24 08:10:52,1,3,0.667,mobile,5,True,38.7,8,4,False,3.681351187693145
21252,591,43,2026-03-13 11:13:35,1,3,0.917,mobile,1,True,31.3,11,4,False,3.475067230228611
57907,751,6,2026-04-08 14:27:44,1,2,0.818,mobile,5,True,23.9,14,2,False,3.214867803470662
427,768,24,2026-03-28 21:50:36,1,4,0.972,mobile,1,True,50.6,21,5,False,3.9435216724875173
8652,402,98,2026-02-27 07:17:18,3,3,0.459,desktop,4,True,22.0,7,4,False,3.1354942159291497
8521,243,113,2026-03-05 05:27:03,2,2,0.995,tablet,3,False,14.3,5,3,False,2.72785282839839
54212,527,5,2026-04-20 22:22:30,1,4,0.707,mobile,5,False,69.2,22,0,False,4.251348311031766
15474,2,100,2026-02-11 21:53:52,1,2,0.953,mobile,4,False,9.3,21,2,False,2.33214389523559
18554,721,79,2026-03-04 13:59:14,2,5,0.834,mobile,4,True,34.0,13,2,False,3.5553480614894135
37102,367,1,2026-04-24 05:20:33,1,4,0.791,mobile,1,True,30.0,5,4,False,3.4339872044851463
38094,230,105,2026-01-02 02:30:40,1,4,1.0,mobile,5,False,16.3,2,4,False,2.8507065015037334
42795,521,32,2026-01-10 22:47:52,1,4,0.854,desktop,2,True,46.2,22,5,False,3.8543938925915096
2384,754,60,2026-01-13 13:18:28,1,2,1.0,mobile,3,False,13.3,13,1,False,2.6602595372658615
21896,513,116,2026-01-06 22:38:08,3,4,0.822,desktop,5,True,20.3,22,1,False,3.0587070727153796
53151,182,41,2026-03-30 02:03:55,1,4,0.802,desktop,1,True,21.9,2,0,False,3.131136910560194
34200,267,55,2026-02-14 18:55:43,1,2,0.774,mobile,3,False,18.1,18,5,False,2.9496883350525844
53520,129,42,2026-04-28 20:15:08,2,5,0.818,mobile,5,False,43.2,20,1,False,3.7887247890836524
38193,413,3,2026-01-22 05:26:59,3,1,1.0,mobile,2,True,21.7,5,3,False,3.122364924487357
18957,60,38,2026-04-30 23:23:26,1,3,0.673,tablet,1,True,38.3,23,3,False,3.6712245188752153
46508,673,90,2026-01-17 18:04:03,1,3,0.604,mobile,2,True,25.7,18,5,False,3.2846635654062037
19448,285,66,2026-01-22 01:02:18,1,3,0.81,mobile,3,True,26.4,1,3,False,3.3105430133940246
24060,326,24,2026-03-01 08:18:02,1,4,0.811,mobile,1,True,41.1,8,6,False,3.7400477406883357
2899,171,31,2026-04-14 02:09:57,1,3,0.641,tablet,2,False,28.2,2,1,False,3.374168709274236
30046,288,102,2026-04-22 06:47:54,1,3,0.874,tablet,2,False,23.8,6,2,False,3.2108436531709366
26001,457,54,2026-03-16 01:13:32,1,2,0.783,mobile,5,True,33.1,1,0,False,3.529297384289471
11161,341,22,2026-01-23 22:09:00,1,1,0.865,desktop,2,True,25.3,22,4,False,3.269568939183719
45924,599,56,2026-04-26 20:50:25,2,3,1.0,mobile,2,True,8.8,20,6,False,2.2823823856765264
49928,111,69,2026-01-07 05:34:13,1,1,0.77,mobile,3,True,21.1,5,2,False,3.095577608523707
10923,242,108,2026-01-28 15:15:00,1,3,0.543,tablet,2,False,48.3,15,2,False,3.8979240810486444
13485,664,82,2026-01-13 17:42:06,2,4,1.0,desktop,5,True,12.1,17,1,False,2.5726122302071057
18171,152,116,2026-01-16 13:56:21,1,4,1.0,mobile,4,True,17.7,13,4,False,2.928523523860541
1001,250,14,2026-04-28 20:44:52,2,4,0.883,mobile,1,False,24.6,20,1,False,3.242592351485517
19924,748,88,2026-02-08 06:53:56,1,2,0.85,mobile,1,True,26.2,6,6,False,3.3032169733019514
1023,632,78,2026-01-17 15:01:39,1,1,0.569,mobile,2,True,30.5,15,5,False,3.449987545831587
58899,665,88,2026-01-26 00:23:47,1,2,0.765,mobile,2,False,26.5,0,0,False,3.3141860046725258
17136,73,65,2026-02-02 09:33:06,2,2,0.974,mobile,1,True,19.3,9,0,False,3.0106208860477417
8192,723,57,2026-04-05 10:31:42,5,4,0.863,desktop,5,False,30.7,10,6,False,3.456316680883235
45233,615,118,2026-01-06 00:58:59,1,3,0.811,tablet,1,True,37.7,0,1,False,3.655839600035736
58906,647,14,2026-01-17 21:14:19,3,4,0.913,mobile,4,True,13.7,21,5,False,2.6878474937846906
55,60,109,2026-01-22 07:50:27,2,2,0.55,tablet,4,True,12.6,7,3,False,2.6100697927420065
5244,347,3,2026-01-13 17:26:48,1,1,0.632,mobile,1,False,29.1,17,1,False,3.40452517175483
46666,786,59,2026-01-19 20:18:40,3,1,0.963,mobile,5,True,10.8,20,0,False,2.468099531471619
3673,113,24,2026-01-30 16:14:15,2,4,0.769,desktop,5,True,37.6,16,4,False,3.653252276470785
42559,588,49,2026-02-27 20:25:22,1,2,0.811,mobile,2,True,143.7,20,4,False,4.974662633637438
55809,655,109,2026-04-20 22:21:59,3,2,0.893,tablet,1,False,30.5,22,0,False,3.449987545831587
57525,293,67,2026-03-04 08:06:29,1,4,0.811,mobile,2,False,33.3,8,2,False,3.535145354171894
51902,486,83,2026-01-10 20:47:02,2,4,1.0,mobile,1,True,21.8,20,5,False,3.126760535960395
57503,41,109,2026-01-07 19:17:48,2,2,0.583,desktop,3,True,37.7,19,2,False,3.655839600035736
50167,240,96,2026-02-01 23:58:57,1,3,0.77,desktop,4,True,23.2,23,6,False,3.186352633162641
40810,597,87,2026-02-01 17:34:54,3,1,0.889,tablet,2,True,11.3,17,6,False,2.509599262378372
57336,757,33,2026-03-05 07:25:14,1,3,0.768,mobile,4,False,54.6,7,3,False,4.018183201256536
11256,761,25,2026-02-15 05:30:07,3,5,0.698,mobile,4,True,20.2,5,6,False,3.054001181677967
2930,638,5,2026-01-07 09:08:52,1,4,0.934,mobile,3,True,43.1,9,2,False,3.7864597824528
49118,164,20,2026-02-25 23:27:30,1,4,0.934,mobile,5,True,13.5,23,2,False,2.6741486494265287
31816,145,57,2026-02-03 04:19:44,3,4,0.742,mobile,5,True,33.5,4,1,False,3.5409593240373143
18124,364,48,2026-01-14 06:47:38,2,3,0.753,desktop,1,False,15.7,6,2,False,2.8154087194227095
26144,725,37,2026-02-03 06:37:52,3,4,0.563,mobile,3,True,31.1,6,1,False,3.4688560301359703
4485,491,53,2026-04-01 07:50:09,1,5,0.874,mobile,2,True,32.9,7,2,False,3.5234150143864045
59423,94,87,2026-01-25 00:18:06,1,1,0.828,tablet,2,True,13.8,0,6,False,2.6946271807700692
20010,89,118,2026-04-20 08:51:24,1,3,0.82,mobile,2,False,44.2,8,0,False,3.8110970868381857
21636,10,42,2026-01-29 19:17:12,4,5,0.79,desktop,4,True,28.2,19,3,False,3.374168709274236
37758,70,10,2026-02-16 01:36:03,1,1,0.974,mobile,3,True,30.6,1,0,False,3.4531571205928664
46539,788,51,2026-04-08 19:04:48,2,5,0.811,mobile,2,False,30.1,19,2,False,3.4372078191851885
48732,11,64,2026-01-08 05:27:46,1,3,0.831,mobile,1,False,29.2,5,3,False,3.407841924380824
28897,76,47,2026-03-29 23:11:59,2,3,0.592,mobile,4,True,18.0,23,6,False,2.9444389791664403
55911,131,44,2026-02-01 05:45:51,1,3,0.443,desktop,1,False,66.4,5,6,False,4.210645017918261
50234,118,105,2026-01-08 20:23:37,2,4,0.931,desktop,3,True,16.0,20,3,False,2.833213344056216
28438,615,110,2026-04-16 16:17:25,1,3,0.844,tablet,3,True,562.729646171041,16,3,True,6.3345747858121895
29277,228,27,2026-04-07 07:18:45,2,2,0.964,desktop,5,True,13.2,7,1,False,2.653241964607215
6639,611,30,2026-04-10 10:57:40,1,4,1.0,mobile,4,True,14.1,10,4,False,2.714694743820879
55309,551,20,2026-03-10 05:08:39,1,4,0.87,desktop,5,True,31.3,5,1,False,3.475067230228611
37339,234,92,2026-04-03 11:03:48,2,3,0.472,mobile,5,True,59.3,11,4,False,4.09933210373314
24102,269,83,2026-02-22 02:55:52,4,4,0.838,tablet,1,True,12.9,2,6,False,2.631888840136646
18629,157,48,2026-01-20 00:46:44,1,3,0.522,mobile,2,False,35.5,0,1,False,3.597312260588446
8533,128,24,2026-03-28 10:00:16,2,4,0.557,mobile,5,True,82.1,10,5,False,4.420044701861403
3490,798,46,2026-01-18 06:40:00,5,4,0.924,tablet,2,True,22.0,6,6,False,3.1354942159291497
17340,326,87,2026-02-19 10:21:29,1,1,0.643,mobile,3,True,19.7,10,3,False,3.0301337002713233
17369,464,10,2026-04-23 06:44:33,1,1,0.738,mobile,1,True,43.0,6,3,False,3.784189633918261
54424,352,114,2026-03-17 02:02:23,2,2,0.922,mobile,3,True,15.3,2,1,False,2.791165107812717
27379,799,87,2026-02-24 13:28:05,3,1,0.833,desktop,4,True,9.9,13,1,False,2.388762789235098
23912,682,119,2026-04-14 05:02:16,1,1,0.901,mobile,5,True,24.1,5,1,False,3.2228678461377385
10595,493,29,2026-02-21 03:57:27,2,4,0.889,desktop,5,False,14.3,3,5,False,2.72785282839839
1035,182,71,2026-02-22 06:10:08,1,5,0.594,desktop,3,False,38.6,6,6,False,3.6788291182604347
24644,457,72,2026-01-21 12:48:09,2,5,0.886,mobile,4,False,16.4,12,2,False,2.856470206220483
20155,747,28,2026-01-18 11:36:48,1,5,0.824,mobile,3,False,61.3,11,6,False,4.131961425793407
3374,530,118,2026-03-12 01:01:33,1,3,0.853,mobile,3,False,26.2,1,3,False,3.3032169733019514
44810,218,115,2026-03-23 22:36:36,3,1,0.862,desktop,3,True,13.9,22,0,False,2.7013612129514133
38009,451,113,2026-04-09 18:55:48,2,2,0.782,mobile,3,True,10.5,18,3,False,2.4423470353692043
25812,86,36,2026-02-09 23:03:34,1,1,0.372,mobile,5,True,31.5,23,0,False,3.481240089335692
17080,771,51,2026-04-08 13:47:34,2,5,0.639,desktop,2,True,21.0,13,2,False,3.091042453358316
38117,264,89,2026-01-14 23:07:29,1,3,0.634,mobile,3,False,36.9,23,2,False,3.634951112088381
43310,344,43,2026-03-20 13:43:09,1,3,0.548,mobile,3,True,33.4,13,4,False,3.5380565643793527
41380,264,92,2026-03-29 04:00:12,2,3,0.473,mobile,2,True,68.2,4,6,False,4.237000862623624
13802,317,9,2026-03-02 05:58:16,1,5,0.85,mobile,3,False,18.6,5,0,False,2.975529566236472
42712,794,111,2026-02-07 08:20:49,1,3,0.691,mobile,5,True,58.9,8,5,False,4.092676505121403
46850,377,42,2026-03-18 19:56:31,1,5,0.779,mobile,3,True,52.5,19,2,False,3.979681653901961
29856,413,83,2026-02-03 02:56:26,1,4,0.905,mobile,3,False,26.4,2,1,False,3.3105430133940246
34335,430,54,2026-04-30 23:02:17,1,2,0.864,desktop,4,True,28.0,23,3,False,3.367295829986474
53580,377,111,2026-01-04 09:14:09,3,3,0.755,mobile,1,True,22.9,9,6,False,3.173878458937465
49589,367,9,2026-04-17 06:28:56,4,5,0.733,mobile,4,True,23.2,6,4,False,3.186352633162641
42710,61,59,2026-03-31 20:37:36,3,1,0.745,mobile,5,True,10.8,20,1,False,2.468099531471619
35781,497,44,2026-04-09 07:29:00,1,3,0.841,tablet,3,True,28.9,7,3,False,3.3978584803966405
56983,496,36,2026-02-15 11:11:30,1,1,0.461,mobile,3,True,32.6,11,6,False,3.5145260669691587
27721,304,110,2026-03-28 11:19:39,1,3,0.736,mobile,3,True,21.1,11,5,False,3.095577608523707
52129,463,22,2026-02-14 13:16:41,4,1,0.525,mobile,5,True,61.1,13,5,False,4.128745988939433
8333,236,42,2026-04-09 20:59:02,1,5,0.806,desktop,4,False,27.4,20,3,False,3.3463891451671604
8737,230,68,2026-01-20 05:34:30,1,3,0.849,mobile,1,False,33.4,5,1,False,3.5380565643793527
